"exam_id"	"exam_date"	"exam_year"	"exam_type"
"GLBAEP103200062"	"1783-10-31"	1783	"settlement"
"GLBAEP103200063"	"1783-11-01"	1783	"settlement"
"GLBAEP103200064"	"1783-11-04"	1783	"settlement"
"GLBAEP103200065"	"1783-11-04"	1783	"bastardy"
"GLBAEP103200066"	"1783-11-07"	1783	"settlement"
"GLBAEP103200067"	"1783-11-10"	1783	"settlement"
"GLBAEP103200068"	"1783-11-10"	1783	"settlement"
"GLBAEP103200069"	"1783-11-22"	1783	"settlement"
"GLBAEP103200070"	"1783-11-22"	1783	"settlement"
"GLBAEP103200071"	"1783-11-22"	1783	"settlement"
"GLBAEP103200072"	"1783-11-22"	1783	"settlement"
"GLBAEP103200073"	"1783-11-29"	1783	"settlement"
"GLBAEP103200074"	"1783-12-03"	1783	"settlement"
"GLBAEP103200075"	"1783-12-03"	1783	"settlement"
"GLBAEP103200076"	"1783-12-03"	1783	"bastardy"
"GLBAEP103200077"	"1783-12-05"	1783	"settlement"
"GLBAEP103200078"	"1783-12-13"	1783	"settlement"
"GLBAEP103200079"	"1783-12-13"	1783	"settlement"
"GLBAEP103200080"	"1783-12-15"	1783	"settlement"
"GLBAEP103200081"	"1783-12-17"	1783	"settlement"
"GLBAEP103200082"	"1783-12-17"	1783	"settlement"
"GLBAEP103200084"	"1783-12-20"	1783	"settlement"
"GLBAEP103200085"	"1783-12-20"	1783	"settlement"
"GLBAEP103200087"	"1783-12-31"	1783	"settlement"
"GLBAEP103200086"	"1783-12-31"	1783	"settlement"
"GLBAEP103200088"	"1784-01-02"	1784	"settlement"
"GLBAEP103200089"	"1784-01-12"	1784	"settlement"
"GLBAEP103200083"	"1784-01-12"	1784	"settlement"
"GLBAEP103200090_292"	"1784-01-13"	1784	"settlement"
"GLBAEP103200090_296"	"1784-01-19"	1784	"settlement"
"GLBAEP103200092"	"1784-01-21"	1784	"settlement"
"GLBAEP103200091"	"1784-01-26"	1784	"settlement"
"GLBAEP103200093_306"	"1784-02-03"	1784	"settlement"
"GLBAEP103200093_310"	"1784-02-03"	1784	"settlement"
"GLBAEP103200094"	"1784-02-04"	1784	"settlement"
"GLBAEP103020075"	"1784-02-05"	1784	"settlement"
"GLBAEP103200095"	"1784-02-11"	1784	"settlement"
"GLBAEP103200096"	"1784-02-11"	1784	"settlement"
"GLBAEP103200097"	"1784-02-12"	1784	"settlement"
"GLBAEP103200099"	"1784-02-12"	1784	"settlement"
"GLBAEP103200098"	"1784-02-13"	1784	"settlement"
"GLBAEP103200100"	"1784-02-16"	1784	"settlement"
"GLBAEP103200101"	"1784-02-16"	1784	"settlement"
"GLBAEP103200102"	"1784-02-17"	1784	"settlement"
"GLBAEP103200103"	"1784-02-17"	1784	"settlement"
"GLBAEP103200104"	"1784-02-19"	1784	"settlement"
"GLBAEP103200105"	"1784-02-19"	1784	"settlement"
"GLBAEP103200106"	"1784-02-20"	1784	"settlement"
"GLBAEP103200107"	"1784-02-20"	1784	"settlement"
"GLBAEP103200109"	"1784-02-23"	1784	"bastardy"
"GLBAEP103200110"	"1784-02-23"	1784	"settlement"
"GLBAEP103200111"	"1784-02-28"	1784	"settlement"
"GLBAEP103200112"	"1784-02-28"	1784	"settlement"
"GLBAEP103200113"	"1784-02-28"	1784	"settlement"
"GLBAEP103200114"	"1784-02-28"	1784	"settlement"
"GLBAEP103200115"	"1784-02-28"	1784	"settlement"
"GLBAEP103200116"	"1784-03-11"	1784	"settlement"
"GLBAEP103200117"	"1784-03-16"	1784	"settlement"
"GLBAEP103200118"	"1784-03-17"	1784	"settlement"
"GLBAEP103200119"	"1784-03-17"	1784	"bastardy"
"GLBAEP103200120"	"1784-03-25"	1784	"settlement"
"GLBAEP103200121"	"1784-03-25"	1784	"settlement"
"GLBAEP103200122"	"1784-03-27"	1784	"settlement"
"GLBAEP103200123"	"1784-04-06"	1784	"settlement"
"GLBAEP103200124"	"1784-04-08"	1784	"settlement"
"GLBAEP103200125"	"1784-04-10"	1784	"settlement"
"GLBAEP103200126"	"1784-04-10"	1784	"settlement"
"GLBAEP103200127"	"1784-04-17"	1784	"settlement"
"GLBAEP103200129"	"1784-04-17"	1784	"settlement"
"GLBAEP103200128"	"1784-04-19"	1784	"settlement"
"GLBAEP103200130"	"1784-05-06"	1784	"settlement"
"GLBAEP103200131"	"1784-05-07"	1784	"settlement"
"GLBAEP103200132"	"1784-05-07"	1784	"settlement"
"GLBAEP103200133"	"1784-05-10"	1784	"settlement"
"GLBAEP103200134"	"1784-05-10"	1784	"settlement"
"GLBAEP103200139"	"1784-05-20"	1784	"settlement"
"GLBAEP103200135"	"1784-05-21"	1784	"settlement"
"GLBAEP103200136"	"1784-05-25"	1784	"settlement"
"GLBAEP103200137"	"1784-05-25"	1784	"settlement"
"GLBAEP103200138"	"1784-05-28"	1784	"settlement"
"GLBAEP103200141"	"1784-05-31"	1784	"settlement"
"GLBAEP103200140"	"1784-05-31"	1784	"settlement"
"GLBAEP103200142"	"1784-06-17"	1784	"settlement"
"GLBAEP103200143"	"1784-06-26"	1784	"settlement"
"GLBAEP103200144"	"1784-06-26"	1784	"settlement"
"GLBAEP103210003"	"1784-07-13"	1784	"settlement"
"GLBAEP103210004"	"1784-07-15"	1784	"settlement"
"GLBAEP103210005"	"1784-07-15"	1784	"bastardy"
"GLBAEP103210006"	"1784-07-26"	1784	"settlement"
"GLBAEP103210007"	"1784-07-28"	1784	"settlement"
"GLBAEP103210008"	"1784-08-05"	1784	"settlement"
"GLBAEP103210009"	"1784-08-05"	1784	"settlement"
"GLBAEP103210010"	"1784-08-05"	1784	"bastardy"
"GLBAEP103210011"	"1784-08-05"	1784	"settlement"
"GLBAEP103210012"	"1784-08-05"	1784	"settlement"
"GLBAEP103210013"	"1784-08-30"	1784	"settlement"
"GLBAEP103020118"	"1784-09-00"	1784	"settlement"
"GLBAEP103210014_32"	"1784-09-27"	1784	"settlement"
"GLBAEP103020117"	"1784-09-30"	1784	"settlement"
"GLBAEP103210014_35"	"1784-10-04"	1784	"settlement"
"GLBAEP103210015"	"1784-10-08"	1784	"settlement"
"GLBAEP103210016"	"1784-10-16"	1784	"settlement"
"GLBAEP103210017"	"1784-10-19"	1784	"settlement"
"GLBAEP103210018"	"1784-10-30"	1784	"settlement"
"GLBAEP103210019"	"1784-10-30"	1784	"settlement"
"GLBAEP103210020"	"1784-11-05"	1784	"settlement"
"GLBAEP103210021"	"1784-11-08"	1784	"settlement"
"GLBAEP103210022"	"1784-11-11"	1784	"settlement"
"GLBAEP103210023"	"1784-11-12"	1784	"settlement"
"GLBAEP103210024"	"1784-11-16"	1784	"settlement"
"GLBAEP103210025"	"1784-11-16"	1784	"settlement"
"GLBAEP103210026"	"1784-11-18"	1784	"settlement"
"GLBAEP103210027"	"1784-11-19"	1784	"settlement"
"GLBAEP103210028"	"1784-11-20"	1784	"settlement"
"GLBAEP103210029"	"1784-11-20"	1784	"settlement"
"GLBAEP103210030"	"1784-11-27"	1784	"settlement"
"GLBAEP103210031"	"1784-11-29"	1784	"settlement"
"GLBAEP103210032"	"1784-11-29"	1784	"settlement"
"GLBAEP103210033"	"1784-11-30"	1784	"settlement"
"GLBAEP103210034"	"1784-12-01"	1784	"settlement"
"GLBAEP103210035"	"1784-12-04"	1784	"settlement"
"GLBAEP103210036"	"1784-12-10"	1784	"settlement"
"GLBAEP103210037_96"	"1784-12-11"	1784	"settlement"
"GLBAEP103210037_99"	"1784-12-11"	1784	"settlement"
"GLBAEP103210038"	"1784-12-13"	1784	"settlement"
"GLBAEP103210039"	"1784-12-16"	1784	"settlement"
"GLBAEP103210040"	"1784-12-17"	1784	"settlement"
"GLBAEP103210041"	"1784-12-17"	1784	"settlement"
"GLBAEP103210042_112"	"1784-12-18"	1784	"settlement"
"GLBAEP103210042_115"	"1784-12-18"	1784	"settlement"
"GLBAEP103210043"	"1784-12-18"	1784	"settlement"
"GLBAEP103210044"	"1784-12-23"	1784	"settlement"
"GLBAEP103210045"	"1784-12-24"	1784	"settlement"
"GLBAEP103210046"	"1784-12-29"	1784	"settlement"
"GLBAEP103210047"	"1784-12-31"	1784	"settlement"
"GLBAEP103210048"	"1785-01-05"	1785	"settlement"
"GLBAEP103210051"	"1785-01-17"	1785	"settlement"
"GLBAEP103210049"	"1785-01-17"	1785	"settlement"
"GLBAEP103210050"	"1785-01-17"	1785	"settlement"
"GLBAEP103210052"	"1785-01-19"	1785	"settlement"
"GLBAEP103210053"	"1785-01-22"	1785	"settlement"
"GLBAEP103210054"	"1785-01-25"	1785	"settlement"
"GLBAEP103210055"	"1785-01-28"	1785	"settlement"
"GLBAEP103210056"	"1785-01-28"	1785	"settlement"
"GLBAEP103210057"	"1785-02-01"	1785	"settlement"
"GLBAEP103210058"	"1785-02-04"	1785	"settlement"
"GLBAEP103210059"	"1785-02-04"	1785	"bastardy"
"GLBAEP103210060"	"1785-02-04"	1785	"settlement"
"GLBAEP103210061"	"1785-02-10"	1785	"settlement"
"GLBAEP103210062"	"1785-02-11"	1785	"settlement"
"GLBAEP103210063"	"1785-02-11"	1785	"settlement"
"GLBAEP103210064"	"1785-02-15"	1785	"settlement"
"GLBAEP103210065"	"1785-02-15"	1785	"settlement"
"GLBAEP103210066"	"1785-02-21"	1785	"settlement"
"GLBAEP103210067"	"1785-02-21"	1785	"settlement"
"GLBAEP103210068"	"1785-02-21"	1785	"settlement"
"GLBAEP103210121"	"1785-03-01"	1785	"settlement"
"GLBAEP103210069"	"1785-03-02"	1785	"settlement"
"GLBAEP103210070"	"1785-03-03"	1785	"settlement"
"GLBAEP103210071"	"1785-03-08"	1785	"settlement"
"GLBAEP103210072"	"1785-03-11"	1785	"settlement"
"GLBAEP103210073"	"1785-03-11"	1785	"settlement"
"GLBAEP103210074"	"1785-03-16"	1785	"settlement"
"GLBAEP103210075_211"	"1785-03-31"	1785	"settlement"
"GLBAEP103210075_214"	"1785-04-05"	1785	"settlement"
"GLBAEP103210076"	"1785-04-06"	1785	"settlement"
"GLBAEP103210077"	"1785-04-06"	1785	"settlement"
"GLBAEP103210078_223"	"1785-04-09"	1785	"settlement"
"GLBAEP103210078_226"	"1785-04-16"	1785	"settlement"
"GLBAEP103210079"	"1785-04-28"	1785	"settlement"
"GLBAEP103210080"	"1785-05-03"	1785	"vagrancy"
"GLBAEP103210081_235"	"1785-05-12"	1785	"settlement"
"GLBAEP103210081_238"	"1785-05-25"	1785	"settlement"
"GLBAEP103210082"	"1785-06-21"	1785	"settlement"
"GLBAEP103210083"	"1785-06-27"	1785	"settlement"
"GLBAEP103210087"	"1785-07-00"	1785	"settlement"
"GLBAEP103210085"	"1785-07-14"	1785	"settlement"
"GLBAEP103210084"	"1785-07-20"	1785	"settlement"
"GLBAEP103210086"	"1785-07-21"	1785	"settlement"
"GLBAEP103210088"	"1785-07-29"	1785	"bastardy"
"GLBAEP103210089"	"1785-08-02"	1785	"settlement"
"GLBAEP103210090"	"1785-08-05"	1785	"settlement"
"GLBAEP103210093"	"1785-08-05"	1785	"settlement"
"GLBAEP103210094"	"1785-08-05"	1785	"settlement"
"GLBAEP103210091"	"1785-08-15"	1785	"settlement"
"GLBAEP103210092"	"1785-08-30"	1785	"settlement"
"GLBAEP103210095"	"1785-09-06"	1785	"settlement"
"GLBAEP103210096"	"1785-09-06"	1785	"bastardy"
"GLBAEP103210097"	"1785-09-08"	1785	"settlement"
"GLBAEP103210098"	"1785-09-08"	1785	"settlement"
"GLBAEP103210099"	"1785-09-23"	1785	"settlement"
"GLBAEP103210100"	"1785-09-23"	1785	"settlement"
"GLBAEP103210101"	"1785-09-24"	1785	"settlement"
"GLBAEP103210102_298"	"1785-09-24"	1785	"bastardy"
"GLBAEP103210102_301"	"1785-09-27"	1785	"settlement"
"GLBAEP103210103_304"	"1785-09-28"	1785	"settlement"
"GLBAEP103210104"	"1785-10-05"	1785	"settlement"
"GLBAEP103210103_307"	"1785-10-07"	1785	"settlement"
"GLBAEP103210105"	"1785-10-12"	1785	"settlement"
"GLBAEP103210106"	"1785-10-14"	1785	"settlement"
"GLBAEP103210107"	"1785-10-19"	1785	"settlement"
"GLBAEP103210108"	"1785-10-24"	1785	"settlement"
"GLBAEP103210109"	"1785-10-29"	1785	"settlement"
"GLBAEP103210111"	"1785-11-02"	1785	"settlement"
"GLBAEP103210112_333"	"1785-11-02"	1785	"bastardy"
"GLBAEP103210110"	"1785-11-07"	1785	"settlement"
"GLBAEP103210112_336"	"1785-11-07"	1785	"settlement"
"GLBAEP103210113"	"1785-11-07"	1785	"settlement"
"GLBAEP103210114"	"1785-11-08"	1785	"settlement"
"GLBAEP103210115_345"	"1785-11-09"	1785	"settlement"
"GLBAEP103210115_348"	"1785-11-10"	1785	"settlement"
"GLBAEP103210116"	"1785-11-14"	1785	"settlement"
"GLBAEP103210117"	"1785-11-14"	1785	"settlement"
"GLBAEP103210118"	"1785-11-15"	1785	"settlement"
"GLBAEP103220002"	"1785-11-25"	1785	"settlement"
"GLBAEP103220003"	"1785-11-25"	1785	"settlement"
"GLBAEP103220004"	"1785-12-03"	1785	"settlement"
"GLBAEP103220005"	"1785-12-03"	1785	"settlement"
"GLBAEP103220006"	"1785-12-14"	1785	"settlement"
"GLBAEP103220007"	"1785-12-16"	1785	"settlement"
"GLBAEP103220008"	"1785-12-24"	1785	"settlement"
"GLBAEP103220009"	"1785-12-26"	1785	"settlement"
"GLBAEP103220011"	"1786-01-04"	1786	"settlement"
"GLBAEP103220012"	"1786-01-04"	1786	"settlement"
"GLBAEP103220013"	"1786-01-05"	1786	"settlement"
"GLBAEP103220014"	"1786-01-06"	1786	"settlement"
"GLBAEP103220015"	"1786-01-06"	1786	"settlement"
"GLBAEP103220016"	"1786-01-07"	1786	"settlement"
"GLBAEP103220017"	"1786-01-07"	1786	"bastardy"
"GLBAEP103220018"	"1786-01-11"	1786	"settlement"
"GLBAEP103220019"	"1786-01-27"	1786	"settlement"
"GLBAEP103220020"	"1786-02-03"	1786	"settlement"
"GLBAEP103220021"	"1786-02-03"	1786	"settlement"
"GLBAEP103220022"	"1786-02-08"	1786	"settlement"
"GLBAEP103220023"	"1786-02-13"	1786	"settlement"
"GLBAEP103220024"	"1786-02-14"	1786	"settlement"
"GLBAEP103220025"	"1786-02-16"	1786	"settlement"
"GLBAEP103220030"	"1786-03-00"	1786	"settlement"
"GLBAEP103220026"	"1786-03-03"	1786	"settlement"
"GLBAEP103220027"	"1786-03-07"	1786	"settlement"
"GLBAEP103220028"	"1786-03-10"	1786	"settlement"
"GLBAEP103220029"	"1786-03-16"	1786	"settlement"
"GLBAEP103220031"	"1786-04-13"	1786	"settlement"
"GLBAEP103220032"	"1786-04-25"	1786	"settlement"
"GLBAEP103220033"	"1786-04-25"	1786	"bastardy"
"GLBAEP103220034"	"1786-04-27"	1786	"settlement"
"GLBAEP103220035"	"1786-04-28"	1786	"settlement"
"GLBAEP103220036"	"1786-05-04"	1786	"settlement"
"GLBAEP103220037"	"1786-05-05"	1786	"settlement"
"GLBAEP103220038"	"1786-05-11"	1786	"settlement"
"GLBAEP103220039"	"1786-05-17"	1786	"settlement"
"GLBAEP103220040"	"1786-05-26"	1786	"settlement"
"GLBAEP103220041"	"1786-05-26"	1786	"settlement"
"GLBAEP103220042"	"1786-05-29"	1786	"settlement"
"GLBAEP103220043"	"1786-05-29"	1786	"settlement"
"GLBAEP103220044"	"1786-06-10"	1786	"settlement"
"GLBAEP103220045"	"1786-06-10"	1786	"settlement"
"GLBAEP103220046"	"1786-06-13"	1786	"settlement"
"GLBAEP103220047"	"1786-06-13"	1786	"settlement"
"GLBAEP103220048"	"1786-06-15"	1786	"settlement"
"GLBAEP103220049"	"1786-06-16"	1786	"settlement"
"GLBAEP103220050"	"1786-06-23"	1786	"settlement"
"GLBAEP103220051"	"1786-06-24"	1786	"settlement"
"GLBAEP103220052"	"1786-07-05"	1786	"settlement"
"GLBAEP103220053"	"1786-07-06"	1786	"bastardy"
"GLBAEP103220054"	"1786-07-06"	1786	"settlement"
"GLBAEP103220055"	"1786-07-06"	1786	"settlement"
"GLBAEP103220056"	"1786-07-13"	1786	"settlement"
"GLBAEP103220057"	"1786-07-19"	1786	"settlement"
"GLBAEP103220058"	"1786-07-21"	1786	"settlement"
"GLBAEP103220059"	"1786-07-25"	1786	"settlement"
"GLBAEP103220060"	"1786-07-27"	1786	"settlement"
"GLBAEP103220061"	"1786-07-29"	1786	"settlement"
"GLBAEP103220062"	"1786-08-03"	1786	"settlement"
"GLBAEP103220063"	"1786-08-07"	1786	"settlement"
"GLBAEP103220064"	"1786-08-08"	1786	"settlement"
"GLBAEP103220065"	"1786-08-10"	1786	"settlement"
"GLBAEP103220066"	"1786-08-22"	1786	"settlement"
"GLBAEP103220067"	"1786-09-05"	1786	"settlement"
"GLBAEP103220068"	"1786-09-07"	1786	"settlement"
"GLBAEP103220069"	"1786-09-14"	1786	"settlement"
"GLBAEP103220070"	"1786-10-05"	1786	"settlement"
"GLBAEP103220071"	"1786-10-12"	1786	"settlement"
"GLBAEP103220072"	"1786-10-17"	1786	"settlement"
"GLBAEP103220073"	"1786-10-20"	1786	"settlement"
"GLBAEP103220074"	"1786-10-21"	1786	"settlement"
"GLBAEP103220075"	"1786-10-23"	1786	"settlement"
"GLBAEP103220076"	"1786-10-26"	1786	"settlement"
"GLBAEP103220077"	"1786-10-26"	1786	"settlement"
"GLBAEP103220078"	"1786-10-31"	1786	"settlement"
"GLBAEP103220079"	"1786-10-31"	1786	"settlement"
"GLBAEP103220097"	"1786-11-00"	1786	"settlement"
"GLBAEP103220080"	"1786-11-04"	1786	"settlement"
"GLBAEP103220081"	"1786-11-04"	1786	"settlement"
"GLBAEP103220082"	"1786-11-04"	1786	"settlement"
"GLBAEP103220083"	"1786-11-06"	1786	"settlement"
"GLBAEP103220084"	"1786-11-06"	1786	"settlement"
"GLBAEP103220085"	"1786-11-09"	1786	"settlement"
"GLBAEP103220086"	"1786-11-14"	1786	"settlement"
"GLBAEP103220087"	"1786-11-18"	1786	"settlement"
"GLBAEP103220088"	"1786-11-21"	1786	"settlement"
"GLBAEP103220090"	"1786-11-22"	1786	"settlement"
"GLBAEP103220091"	"1786-11-24"	1786	"settlement"
"GLBAEP103220092"	"1786-11-25"	1786	"settlement"
"GLBAEP103220093"	"1786-11-29"	1786	"settlement"
"GLBAEP103220094"	"1786-11-29"	1786	"settlement"
"GLBAEP103220095"	"1786-11-30"	1786	"settlement"
"GLBAEP103220096"	"1786-11-30"	1786	"settlement"
"GLBAEP103220100"	"1786-12-00"	1786	"settlement"
"GLBAEP103220099"	"1786-12-14"	1786	"settlement"
"GLBAEP103220101"	"1786-12-19"	1786	"settlement"
"GLBAEP103220102"	"1786-12-20"	1786	"settlement"
"GLBAEP103220103"	"1786-12-22"	1786	"settlement"
"GLBAEP103220104"	"1786-12-28"	1786	"settlement"
"GLBAEP103040088"	"1787-01-00"	1787	"settlement"
"GLBAEP103220105"	"1787-01-05"	1787	"settlement"
"GLBAEP103220106"	"1787-01-06"	1787	"settlement"
"GLBAEP103220107"	"1787-01-09"	1787	"settlement"
"GLBAEP103220108_315"	"1787-01-13"	1787	"settlement"
"GLBAEP103220108_318"	"1787-01-13"	1787	"settlement"
"GLBAEP103220109"	"1787-01-13"	1787	"settlement"
"GLBAEP103040083"	"1787-01-13"	1787	"settlement"
"GLBAEP103230004_2"	"1787-01-16"	1787	"settlement"
"GLBAEP103230004_5"	"1787-01-17"	1787	"settlement"
"GLBAEP103230009"	"1787-01-20"	1787	"settlement"
"GLBAEP103230005"	"1787-01-20"	1787	"settlement"
"GLBAEP103230006"	"1787-01-20"	1787	"settlement"
"GLBAEP103230007"	"1787-01-20"	1787	"settlement"
"GLBAEP103230008"	"1787-01-20"	1787	"bastardy"
"GLBAEP103230010"	"1787-01-25"	1787	"settlement"
"GLBAEP103230011"	"1787-01-26"	1787	"settlement"
"GLBAEP103230012"	"1787-01-26"	1787	"settlement"
"GLBAEP103230115"	"1787-02-01"	1787	"settlement"
"GLBAEP103230013"	"1787-02-05"	1787	"settlement"
"GLBAEP103230014"	"1787-02-05"	1787	"settlement"
"GLBAEP103230015"	"1787-02-07"	1787	"settlement"
"GLBAEP103230016_42"	"1787-02-07"	1787	"bastardy"
"GLBAEP103230016_45"	"1787-02-09"	1787	"settlement"
"GLBAEP103230017"	"1787-02-10"	1787	"settlement"
"GLBAEP103230018"	"1787-02-10"	1787	"settlement"
"GLBAEP103230019_55"	"1787-02-15"	1787	"settlement"
"GLBAEP103230019_58"	"1787-02-15"	1787	"settlement"
"GLBAEP103230020"	"1787-02-24"	1787	"settlement"
"GLBAEP103230024_76"	"1787-03-00"	1787	"settlement"
"GLBAEP103230021"	"1787-03-03"	1787	"settlement"
"GLBAEP103230022"	"1787-03-03"	1787	"settlement"
"GLBAEP103230023"	"1787-03-03"	1787	"settlement"
"GLBAEP103230024_73"	"1787-03-07"	1787	"settlement"
"GLBAEP103230025_78"	"1787-03-07"	1787	"settlement"
"GLBAEP103230025_81"	"1787-03-08"	1787	"settlement"
"GLBAEP103230026"	"1787-03-12"	1787	"settlement"
"GLBAEP103230027"	"1787-03-13"	1787	"settlement"
"GLBAEP103230028"	"1787-03-14"	1787	"settlement"
"GLBAEP103230029"	"1787-03-15"	1787	"settlement"
"GLBAEP103230030"	"1787-03-20"	1787	"settlement"
"GLBAEP103230031"	"1787-03-22"	1787	"settlement"
"GLBAEP103230032_102"	"1787-03-27"	1787	"settlement"
"GLBAEP103230032_105"	"1787-03-27"	1787	"settlement"
"GLBAEP103230033"	"1787-03-29"	1787	"settlement"
"GLBAEP103230038"	"1787-04-00"	1787	"settlement"
"GLBAEP103230039"	"1787-04-00"	1787	"settlement"
"GLBAEP103230034"	"1787-04-12"	1787	"settlement"
"GLBAEP103230035_114"	"1787-04-16"	1787	"settlement"
"GLBAEP103230035_117"	"1787-04-17"	1787	"settlement"
"GLBAEP103230036"	"1787-04-18"	1787	"settlement"
"GLBAEP103230037"	"1787-04-19"	1787	"settlement"
"GLBAEP103230040"	"1787-04-25"	1787	"settlement"
"GLBAEP103230041"	"1787-04-25"	1787	"settlement"
"GLBAEP103230042"	"1787-04-26"	1787	"settlement"
"GLBAEP103230043"	"1787-05-03"	1787	"settlement"
"GLBAEP103230044"	"1787-05-04"	1787	"settlement"
"GLBAEP103230045"	"1787-05-05"	1787	"settlement"
"GLBAEP103230046"	"1787-05-09"	1787	"settlement"
"GLBAEP103230047"	"1787-05-28"	1787	"settlement"
"GLBAEP103230048"	"1787-05-28"	1787	"bastardy"
"GLBAEP103230049"	"1787-05-30"	1787	"settlement"
"GLBAEP103230050"	"1787-05-30"	1787	"settlement"
"GLBAEP103230051"	"1787-05-30"	1787	"settlement"
"GLBAEP103230052_165"	"1787-06-00"	1787	"settlement"
"GLBAEP103230052_168"	"1787-06-18"	1787	"settlement"
"GLBAEP103230053"	"1787-06-18"	1787	"settlement"
"GLBAEP103230054"	"1787-06-19"	1787	"settlement"
"GLBAEP103230055"	"1787-06-21"	1787	"settlement"
"GLBAEP103230057"	"1787-06-25"	1787	"settlement"
"GLBAEP103230058"	"1787-06-25"	1787	"settlement"
"GLBAEP103230056"	"1787-06-25"	1787	"settlement"
"GLBAEP103230059"	"1787-06-28"	1787	"settlement"
"GLBAEP103230060"	"1787-06-28"	1787	"settlement"
"GLBAEP103230061_195"	"1787-07-03"	1787	"settlement"
"GLBAEP103230061_198"	"1787-07-06"	1787	"settlement"
"GLBAEP103230062"	"1787-08-03"	1787	"settlement"
"GLBAEP103230063"	"1787-08-03"	1787	"settlement"
"GLBAEP103230064"	"1787-08-09"	1787	"settlement"
"GLBAEP103230065"	"1787-08-11"	1787	"settlement"
"GLBAEP103230066"	"1787-08-18"	1787	"settlement"
"GLBAEP103230067"	"1787-08-21"	1787	"settlement"
"GLBAEP103230068"	"1787-09-05"	1787	"settlement"
"GLBAEP103230069"	"1787-09-18"	1787	"settlement"
"GLBAEP103230070"	"1787-09-19"	1787	"settlement"
"GLBAEP103230071"	"1787-09-19"	1787	"settlement"
"GLBAEP103230072"	"1787-09-26"	1787	"settlement"
"GLBAEP103230073"	"1787-09-28"	1787	"settlement"
"GLBAEP103230074_237"	"1787-09-29"	1787	"settlement"
"GLBAEP103230074_240"	"1787-10-01"	1787	"settlement"
"GLBAEP103230075"	"1787-10-02"	1787	"settlement"
"GLBAEP103230076"	"1787-10-16"	1787	"settlement"
"GLBAEP103230077"	"1787-10-23"	1787	"settlement"
"GLBAEP103230078"	"1787-10-24"	1787	"settlement"
"GLBAEP103230079"	"1787-10-26"	1787	"settlement"
"GLBAEP103230080"	"1787-10-27"	1787	"settlement"
"GLBAEP103230081"	"1787-11-02"	1787	"settlement"
"GLBAEP103230082"	"1787-11-07"	1787	"settlement"
"GLBAEP103230083"	"1787-11-22"	1787	"settlement"
"GLBAEP103230084"	"1787-11-24"	1787	"settlement"
"GLBAEP103230085"	"1787-11-24"	1787	"settlement"
"GLBAEP103230087"	"1787-11-29"	1787	"settlement"
"GLBAEP103230086"	"1787-11-29"	1787	"settlement"
"GLBAEP103230088"	"1787-11-30"	1787	"settlement"
"GLBAEP103230096"	"1787-12-00"	1787	"settlement"
"GLBAEP103230089"	"1787-12-01"	1787	"settlement"
"GLBAEP103230090"	"1787-12-06"	1787	"settlement"
"GLBAEP103230091"	"1787-12-06"	1787	"settlement"
"GLBAEP103230092"	"1787-12-08"	1787	"settlement"
"GLBAEP103230094"	"1787-12-27"	1787	"settlement"
"GLBAEP103230093"	"1787-12-28"	1787	"settlement"
"GLBAEP103230095"	"1787-12-28"	1787	"settlement"
"GLBAEP103230097"	"1788-01-02"	1788	"settlement"
"GLBAEP103230098"	"1788-01-03"	1788	"settlement"
"GLBAEP103230099"	"1788-01-04"	1788	"settlement"
"GLBAEP103230100"	"1788-01-08"	1788	"settlement"
"GLBAEP103230101"	"1788-01-09"	1788	"settlement"
"GLBAEP103230102"	"1788-01-10"	1788	"settlement"
"GLBAEP103230103"	"1788-01-11"	1788	"settlement"
"GLBAEP103230104"	"1788-01-11"	1788	"settlement"
"GLBAEP103230105_332"	"1788-01-15"	1788	"settlement"
"GLBAEP103230105_335"	"1788-01-17"	1788	"settlement"
"GLBAEP103230106"	"1788-01-17"	1788	"settlement"
"GLBAEP103230107"	"1788-01-18"	1788	"settlement"
"GLBAEP103230109"	"1788-01-19"	1788	"settlement"
"GLBAEP103230108"	"1788-01-19"	1788	"settlement"
"GLBAEP103230110"	"1788-01-22"	1788	"settlement"
"GLBAEP103230111"	"1788-01-23"	1788	"settlement"
"GLBAEP103230112"	"1788-01-25"	1788	"settlement"
"GLBAEP103230113"	"1788-01-25"	1788	"settlement"
"GLBAEP103230116"	"1788-02-01"	1788	"bastardy"
"GLBAEP103230117"	"1788-02-02"	1788	"settlement"
"GLBAEP103230118"	"1788-02-02"	1788	"bastardy"
"GLBAEP103230119"	"1788-02-12"	1788	"settlement"
"GLBAEP103230120"	"1788-02-16"	1788	"settlement"
"GLBAEP103230114"	"1788-02-20"	1788	"settlement"
"GLBAEP103230121"	"1788-02-20"	1788	"settlement"
"GLBAEP103230122"	"1788-02-28"	1788	"settlement"
"GLBAEP103230123"	"1788-02-29"	1788	"settlement"
"GLBAEP103230124"	"1788-03-01"	1788	"settlement"
"GLBAEP103230125"	"1788-03-11"	1788	"settlement"
"GLBAEP103230126"	"1788-03-26"	1788	"settlement"
"GLBAEP103230127"	"1788-03-31"	1788	"settlement"
"GLBAEP103230128"	"1788-04-01"	1788	"settlement"
"GLBAEP103230129"	"1788-04-03"	1788	"settlement"
"GLBAEP103230130"	"1788-04-09"	1788	"settlement"
"GLBAEP103230131"	"1788-04-09"	1788	"settlement"
